surveyId;locationId;surveyDateStart;surveyDateEnd;surveyDays;firstRecordDate;speciesRecorded;cameraModel;bait;surveyPhoto;decimalLatitude;decimalLongitude;geodeticDatum;timeZone;country
D31S032;L1142;2015-09-05;2015-09-09;5;2015-09-07;3;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.945518;-51.526896;EPSG:4236;America/Sao_Paulo;Brazil
D31S033;L1140;2015-10-22;2015-10-25;4;2015-10-22;2;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.957164;-51.530253;EPSG:4236;America/Sao_Paulo;Brazil
D31S034;L1143;2015-10-22;2015-10-25;4;2015-10-24;2;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.94398;-51.527696;EPSG:4236;America/Sao_Paulo;Brazil
D31S035;L1144;2016-01-18;2016-01-22;5;2016-01-18;6;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.957191;-51.530264;EPSG:4236;America/Sao_Paulo;Brazil
D31S036;L1145;2015-09-05;2015-09-09;5;2015-09-06;2;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.945596;-51.527663;EPSG:4236;America/Sao_Paulo;Brazil
D31S037;L1146;2015-09-05;2015-09-09;5;2015-09-08;1;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.942136;-51.528588;EPSG:4236;America/Sao_Paulo;Brazil
D31S038;L1147;2015-06-07;2015-06-09;3;2015-06-07;2;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.835985;-51.392397;EPSG:4236;America/Sao_Paulo;Brazil
D31S039;L1148;2015-09-02;2015-09-05;4;2015-09-02;3;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.831858;-51.393509;EPSG:4236;America/Sao_Paulo;Brazil
D31S040;L1149;2015-09-02;2015-09-05;4;2015-09-02;2;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.83365;-51.391787;EPSG:4236;America/Sao_Paulo;Brazil
D31S041;L1150;2015-09-02;2015-09-05;4;2015-09-05;1;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.836726;-51.3921;EPSG:4236;America/Sao_Paulo;Brazil
D31S042;L1151;2016-01-19;2016-01-22;4;2016-01-20;3;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.831894;-51.393519;EPSG:4236;America/Sao_Paulo;Brazil
D31S043;L1152;2016-01-19;2016-01-22;4;2016-01-19;3;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.835913;-51.392459;EPSG:4236;America/Sao_Paulo;Brazil
D31S044;L1153;2015-06-07;2015-06-09;3;2015-06-08;3;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.805416;-51.206394;EPSG:4236;America/Sao_Paulo;Brazil
D31S045;L1150;2015-09-03;2015-09-05;3;2015-09-03;2;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.836726;-51.3921;EPSG:4236;America/Sao_Paulo;Brazil
D31S046;L1154;2015-09-03;2015-09-05;3;2015-09-04;2;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.805117;-51.206756;EPSG:4236;America/Sao_Paulo;Brazil
D31S047;L1155;2015-09-03;2015-09-05;3;2015-09-03;1;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.804686;-51.211163;EPSG:4236;America/Sao_Paulo;Brazil
D31S048;L1156;2015-10-14;2015-10-17;4;2015-10-17;1;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.804894;-51.211247;EPSG:4236;America/Sao_Paulo;Brazil
D31S049;L1157;2015-09-09;2015-09-13;5;2015-09-09;1;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.561501;-51.100713;EPSG:4236;America/Sao_Paulo;Brazil
D31S050;L1158;2015-09-09;2015-09-13;5;2015-09-11;2;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.560057;-51.101713;EPSG:4236;America/Sao_Paulo;Brazil
D31S051;L1159;2015-09-09;2015-09-13;5;2015-09-09;2;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.592119;-51.117101;EPSG:4236;America/Sao_Paulo;Brazil
D31S052;L1160;2015-09-09;2015-09-13;5;2015-09-13;1;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.57422;-51.129686;EPSG:4236;America/Sao_Paulo;Brazil
D31S053;L1161;2015-10-10;2015-10-12;3;2015-10-11;2;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.561257;-51.102066;EPSG:4236;America/Sao_Paulo;Brazil
D31S054;L1162;2016-01-18;2016-01-22;5;2016-01-22;1;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.561257;-51.102024;EPSG:4236;America/Sao_Paulo;Brazil
D31S055;L1162;2016-01-18;2016-01-22;5;2016-01-19;3;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.561257;-51.102024;EPSG:4236;America/Sao_Paulo;Brazil
D31S056;L1163;2016-01-18;2016-01-22;5;2016-01-19;2;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.559894;-51.101651;EPSG:4236;America/Sao_Paulo;Brazil
D31S057;L1164;2015-06-17;2015-06-18;2;2015-06-17;2;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.574197;-51.061844;EPSG:4236;America/Sao_Paulo;Brazil
D31S058;L1165;2015-09-10;2015-09-12;3;2015-09-12;1;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.578929;-50.945505;EPSG:4236;America/Sao_Paulo;Brazil
D31S059;L1166;2015-09-10;2015-09-12;3;2015-09-10;1;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.579047;-50.948065;EPSG:4236;America/Sao_Paulo;Brazil
D31S060;L1167;2015-10-10;2015-10-13;4;2015-10-11;2;Bushnell Trophy Cam HD 6MP;Yes;Yes;-29.582232;-50.945451;EPSG:4236;America/Sao_Paulo;Brazil
D31S061;L1168;2017-12-08;2017-12-11;4;2017-12-09;2;Bushnell Trophy Cam HD 8MP;Yes;Yes;-27.205203;-49.650836;EPSG:4236;America/Sao_Paulo;Brazil
D31S062;L1169;2017-12-08;2017-12-11;4;2017-12-09;2;Bushnell Trophy Cam HD 8MP;Yes;Yes;-27.198473;-49.614241;EPSG:4236;America/Sao_Paulo;Brazil
D31S063;L1170;2016-09-13;2016-09-18;6;2016-09-17;1;Bushnell Trophy Cam HD 8MP;Yes;Yes;-26.927619;-48.833426;EPSG:4236;America/Sao_Paulo;Brazil
D31S064;L1171;2017-03-08;2017-03-13;6;2017-03-13;1;Bushnell Trophy Cam HD 8MP;Yes;Yes;-26.929604;-48.829833;EPSG:4236;America/Sao_Paulo;Brazil
D31S065;L1172;2017-03-08;2017-03-13;6;NA;0;Bushnell Trophy Cam HD 8MP;Yes;Yes;-26.928623;-48.831181;EPSG:4236;America/Sao_Paulo;Brazil
D31S066;L1173;2017-03-08;2017-03-13;6;2017-03-08;1;Bushnell Trophy Cam HD 8MP;Yes;Yes;-26.842209;-48.674972;EPSG:4236;America/Sao_Paulo;Brazil
D31S067;L1174;2017-03-08;2017-03-13;6;2017-03-09;3;Bushnell Trophy Cam HD 8MP;Yes;Yes;-26.841259;-48.677064;EPSG:4236;America/Sao_Paulo;Brazil
D31S068;L1175;2016-09-13;2016-09-18;6;2016-09-13;2;Bushnell Trophy Cam HD 8MP;Yes;Yes;-26.856472;-48.646891;EPSG:4236;America/Sao_Paulo;Brazil
D31S069;L1176;2017-12-02;2017-12-07;6;2017-12-03;2;Bushnell Trophy Cam HD 8MP;Yes;Yes;-26.823235;-49.273405;EPSG:4236;America/Sao_Paulo;Brazil
D32S001;L1177;2013-09-04;2013-09-11;8;2013-09-05;1;Bushnell Trophy Cam HD;No;Yes;-25.626681;-54.480882;EPSG:4236;America/Sao_Paulo;Brazil
D32S002;L1178;2013-09-04;2013-09-11;8;2013-09-10;1;Bushnell Trophy Cam HD;No;No;-25.618708;-54.478856;EPSG:4236;America/Sao_Paulo;Brazil
D32S003;L1179;2013-09-04;2013-09-11;8;2013-09-05;2;Bushnell Trophy Cam HD;No;Yes;-25.632429;-54.456992;EPSG:4236;America/Sao_Paulo;Brazil
D32S004;L1180;2013-09-03;2013-09-11;9;2013-09-05;1;Bushnell Trophy Cam HD;No;Yes;-25.629456;-54.450819;EPSG:4236;America/Sao_Paulo;Brazil
D32S005;L1181;2013-09-03;2013-09-11;9;2013-09-06;2;Bushnell Trophy Cam HD;No;Yes;-25.631006;-54.453036;EPSG:4236;America/Sao_Paulo;Brazil
D32S006;L1182;2013-09-03;2013-09-11;9;2013-09-07;1;Bushnell Trophy Cam HD;No;Yes;-25.640184;-54.433962;EPSG:4236;America/Sao_Paulo;Brazil
D32S007;L1183;2013-09-04;2013-09-11;8;2013-09-07;2;Bushnell Trophy Cam HD;No;Yes;-25.650024;-54.440397;EPSG:4236;America/Sao_Paulo;Brazil
D32S008;L1184;2013-09-03;2013-09-11;9;2013-09-08;1;Bushnell Trophy Cam HD;No;Yes;-25.656496;-54.433154;EPSG:4236;America/Sao_Paulo;Brazil
D32S009;L1185;2013-09-03;2013-09-11;9;2013-09-06;1;Bushnell Trophy Cam HD;No;Yes;-25.655103;-54.435223;EPSG:4236;America/Sao_Paulo;Brazil
D32S010;L1186;2013-09-04;2013-09-11;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.640307;-54.443097;EPSG:4236;America/Sao_Paulo;Brazil
D32S011;L1187;2013-09-04;2013-09-11;8;2013-09-04;2;Bushnell Trophy Cam HD;No;Yes;-25.674441;-54.440847;EPSG:4236;America/Sao_Paulo;Brazil
D32S012;L1188;2013-09-03;2013-09-11;9;2013-09-07;2;Bushnell Trophy Cam HD;No;Yes;-25.683063;-54.433693;EPSG:4236;America/Sao_Paulo;Brazil
D32S013;L1189;2013-09-03;2013-09-11;9;2013-09-04;3;Bushnell Trophy Cam HD;No;Yes;-25.68647;-54.43572;EPSG:4236;America/Sao_Paulo;Brazil
D32S014;L1190;2013-09-04;2013-09-11;8;NA;0;Bushnell Trophy Cam HD;No;No;-25.648714;-54.443071;EPSG:4236;America/Sao_Paulo;Brazil
D32S015;L1191;2013-10-16;2013-10-23;8;2013-10-18;2;Bushnell Trophy Cam HD;No;Yes;-25.62086;-54.46989;EPSG:4236;America/Sao_Paulo;Brazil
D32S016;L1192;2013-09-04;2013-09-11;8;2013-09-04;3;Bushnell Trophy Cam HD;No;Yes;-25.673422;-54.441892;EPSG:4236;America/Sao_Paulo;Brazil
D32S017;L1193;2013-10-16;2013-10-23;8;2013-10-17;1;Bushnell Trophy Cam HD;No;No;-25.6271;-54.458476;EPSG:4236;America/Sao_Paulo;Brazil
D32S018;L1194;2013-10-15;2013-10-23;9;2013-10-22;1;Bushnell Trophy Cam HD;No;No;-25.638842;-54.441641;EPSG:4236;America/Sao_Paulo;Brazil
D32S019;L1195;2013-10-15;2013-10-23;9;2013-10-21;1;Bushnell Trophy Cam HD;No;Yes;-25.640371;-54.434484;EPSG:4236;America/Sao_Paulo;Brazil
D32S020;L1196;2013-10-16;2013-10-23;8;2013-10-17;2;Bushnell Trophy Cam HD;No;Yes;-25.649778;-54.440864;EPSG:4236;America/Sao_Paulo;Brazil
D32S021;L1197;2013-10-16;2013-10-23;8;2013-10-19;1;Bushnell Trophy Cam HD;No;Yes;-25.626351;-54.480305;EPSG:4236;America/Sao_Paulo;Brazil
D32S022;L1198;2013-10-15;2013-10-23;9;2013-10-22;1;Bushnell Trophy Cam HD;No;Yes;-25.674649;-54.440507;EPSG:4236;America/Sao_Paulo;Brazil
D32S023;L1199;2013-10-15;2013-10-23;9;2013-10-17;1;Bushnell Trophy Cam HD;No;Yes;-25.635472;-54.456549;EPSG:4236;America/Sao_Paulo;Brazil
D32S024;L1200;2013-11-22;2013-11-29;8;2013-11-24;3;Bushnell Trophy Cam HD;No;Yes;-25.616855;-54.47925;EPSG:4236;America/Sao_Paulo;Brazil
D32S025;L1201;2013-11-22;2013-11-29;8;2013-11-23;4;Bushnell Trophy Cam HD;No;Yes;-25.625029;-54.455611;EPSG:4236;America/Sao_Paulo;Brazil
D32S026;L1202;2013-10-15;2013-10-23;9;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.639959;-54.442839;EPSG:4236;America/Sao_Paulo;Brazil
D32S027;L1203;2013-11-22;2013-11-29;8;2013-11-23;2;Bushnell Trophy Cam HD;No;Yes;-25.625846;-54.466036;EPSG:4236;America/Sao_Paulo;Brazil
D32S028;L1204;2013-10-16;2013-10-23;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.647037;-54.448124;EPSG:4236;America/Sao_Paulo;Brazil
D32S029;L1205;2013-11-22;2013-11-29;8;2013-11-23;2;Bushnell Trophy Cam HD;No;Yes;-25.638532;-54.441103;EPSG:4236;America/Sao_Paulo;Brazil
D32S030;L1206;2013-11-22;2013-11-29;8;2013-11-22;2;Bushnell Trophy Cam HD;No;Yes;-25.655085;-54.430315;EPSG:4236;America/Sao_Paulo;Brazil
D32S031;L1207;2013-11-21;2013-11-29;9;2013-11-26;5;Bushnell Trophy Cam HD;No;Yes;-25.683051;-54.430492;EPSG:4236;America/Sao_Paulo;Brazil
D32S032;L1208;2013-10-15;2013-10-23;9;2013-10-17;3;Bushnell Trophy Cam HD;No;Yes;-25.673766;-54.441761;EPSG:4236;America/Sao_Paulo;Brazil
D32S033;L1209;2013-11-21;2013-11-29;9;2013-11-25;3;Bushnell Trophy Cam HD;No;Yes;-25.674274;-54.4407;EPSG:4236;America/Sao_Paulo;Brazil
D32S034;L1210;2013-11-21;2013-11-29;9;2013-11-21;3;Bushnell Trophy Cam HD;No;Yes;-25.688189;-54.434977;EPSG:4236;America/Sao_Paulo;Brazil
D32S035;L1211;2013-11-21;2013-11-29;9;2013-11-22;2;Bushnell Trophy Cam HD;No;Yes;-25.689489;-54.43573;EPSG:4236;America/Sao_Paulo;Brazil
D32S036;L1212;2013-12-02;2013-12-09;8;2013-12-03;2;Bushnell Trophy Cam HD;No;Yes;-25.615371;-54.477184;EPSG:4236;America/Sao_Paulo;Brazil
D32S037;L1213;2013-11-22;2013-11-29;8;2013-11-22;1;Bushnell Trophy Cam HD;No;Yes;-25.622006;-54.479533;EPSG:4236;America/Sao_Paulo;Brazil
D32S038;L1214;2013-12-02;2013-12-09;8;2013-12-04;1;Bushnell Trophy Cam HD;No;No;-25.623064;-54.477933;EPSG:4236;America/Sao_Paulo;Brazil
D32S039;L1215;2013-12-02;2013-12-09;8;2013-12-07;1;Bushnell Trophy Cam HD;No;Yes;-25.640238;-54.435604;EPSG:4236;America/Sao_Paulo;Brazil
D32S040;L1216;2013-12-02;2013-12-09;8;2013-12-04;1;Bushnell Trophy Cam HD;No;Yes;-25.640244;-54.437249;EPSG:4236;America/Sao_Paulo;Brazil
D32S041;L1217;2013-11-22;2013-11-29;8;2013-11-23;1;Bushnell Trophy Cam HD;No;Yes;-25.635194;-54.456599;EPSG:4236;America/Sao_Paulo;Brazil
D32S042;L1218;2013-12-02;2013-12-09;8;2013-12-02;4;Bushnell Trophy Cam HD;No;Yes;-25.650346;-54.43992;EPSG:4236;America/Sao_Paulo;Brazil
D32S043;L1219;2013-12-02;2013-12-09;8;2013-12-05;2;Bushnell Trophy Cam HD;No;Yes;-25.653957;-54.427693;EPSG:4236;America/Sao_Paulo;Brazil
D32S044;L1198;2013-12-03;2013-12-09;7;2013-12-05;3;Bushnell Trophy Cam HD;No;Yes;-25.674649;-54.440507;EPSG:4236;America/Sao_Paulo;Brazil
D32S045;L1220;2013-12-03;2013-12-09;7;2013-12-05;1;Bushnell Trophy Cam HD;No;Yes;-25.682903;-54.429779;EPSG:4236;America/Sao_Paulo;Brazil
D32S046;L1221;2013-12-03;2013-12-09;7;2013-12-04;4;Bushnell Trophy Cam HD;No;Yes;-25.689231;-54.435598;EPSG:4236;America/Sao_Paulo;Brazil
D32S047;L1222;2013-09-03;2013-09-11;9;NA;0;Bushnell Trophy Cam HD;No;No;-25.627124;-54.464913;EPSG:4236;America/Sao_Paulo;Brazil
D32S048;L1223;2013-09-03;2013-09-11;9;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.623292;-54.47147;EPSG:4236;America/Sao_Paulo;Brazil
D32S049;L1224;2013-09-03;2013-09-11;9;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.640192;-54.436513;EPSG:4236;America/Sao_Paulo;Brazil
D32S050;L1225;2013-09-04;2013-09-11;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.634543;-54.456455;EPSG:4236;America/Sao_Paulo;Brazil
D32S051;L1226;2013-09-04;2013-09-11;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.63914;-54.441914;EPSG:4236;America/Sao_Paulo;Brazil
D32S052;L1227;2013-11-22;2013-11-29;8;2013-11-23;1;Bushnell Trophy Cam HD;No;Yes;-25.639475;-54.442342;EPSG:4236;America/Sao_Paulo;Brazil
D32S053;L1228;2013-11-21;2013-11-29;9;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.65017;-54.44385;EPSG:4236;America/Sao_Paulo;Brazil
D32S054;L1229;2013-10-16;2013-10-23;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.625084;-54.466439;EPSG:4236;America/Sao_Paulo;Brazil
D32S055;L1230;2013-10-16;2013-10-23;8;NA;0;Bushnell Trophy Cam HD;No;No;-25.624466;-54.45294;EPSG:4236;America/Sao_Paulo;Brazil
D32S056;L1231;2013-10-15;2013-10-23;9;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.640334;-54.437214;EPSG:4236;America/Sao_Paulo;Brazil
D32S057;L1232;2013-10-16;2013-10-23;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.654994;-54.435639;EPSG:4236;America/Sao_Paulo;Brazil
D32S058;L1233;2013-10-16;2013-10-23;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.65434;-54.428039;EPSG:4236;America/Sao_Paulo;Brazil
D32S059;L1234;2013-10-15;2013-10-23;9;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.685265;-54.436005;EPSG:4236;America/Sao_Paulo;Brazil
D32S060;L1235;2013-10-15;2013-10-23;9;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.683177;-54.431149;EPSG:4236;America/Sao_Paulo;Brazil
D32S061;L1236;2013-10-16;2013-10-23;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.623567;-54.478703;EPSG:4236;America/Sao_Paulo;Brazil
D32S062;L1237;2013-10-15;2013-10-23;9;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.633479;-54.456006;EPSG:4236;America/Sao_Paulo;Brazil
D32S063;L1238;2013-11-21;2013-11-29;9;2013-11-22;3;Bushnell Trophy Cam HD;No;Yes;-25.673594;-54.441966;EPSG:4236;America/Sao_Paulo;Brazil
D32S064;L1213;2013-12-02;2013-12-09;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.622006;-54.479533;EPSG:4236;America/Sao_Paulo;Brazil
D32S065;L1239;2013-11-22;2013-11-29;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.615636;-54.476062;EPSG:4236;America/Sao_Paulo;Brazil
D32S066;L1201;2013-11-23;2013-11-29;7;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.625029;-54.455611;EPSG:4236;America/Sao_Paulo;Brazil
D32S067;L1240;2013-11-22;2013-11-29;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.655422;-54.435011;EPSG:4236;America/Sao_Paulo;Brazil
D32S068;L1241;2013-11-21;2013-11-29;9;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.683029;-54.434698;EPSG:4236;America/Sao_Paulo;Brazil
D32S069;L1242;2013-11-22;2013-11-29;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.633822;-54.456069;EPSG:4236;America/Sao_Paulo;Brazil
D32S070;L1243;2013-11-21;2013-11-29;9;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.651129;-54.440424;EPSG:4236;America/Sao_Paulo;Brazil
D32S071;L1244;2013-12-02;2013-12-09;8;2013-12-05;3;Bushnell Trophy Cam HD;No;Yes;-25.626517;-54.480642;EPSG:4236;America/Sao_Paulo;Brazil
D32S072;L1245;2013-12-02;2013-12-09;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.61264;-54.477535;EPSG:4236;America/Sao_Paulo;Brazil
D32S073;L1246;2013-12-02;2013-12-09;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.620835;-54.475606;EPSG:4236;America/Sao_Paulo;Brazil
D32S074;L1247;2013-12-02;2013-12-09;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.625902;-54.459035;EPSG:4236;America/Sao_Paulo;Brazil
D32S075;L1248;2013-12-02;2013-12-09;8;NA;0;Bushnell Trophy Cam HD;No;No;-25.656018;-54.434064;EPSG:4236;America/Sao_Paulo;Brazil
D32S076;L1249;2013-12-02;2013-12-09;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.618565;-54.477682;EPSG:4236;America/Sao_Paulo;Brazil
D32S077;L1250;2013-12-02;2013-12-09;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.639652;-54.442447;EPSG:4236;America/Sao_Paulo;Brazil
D32S078;L1251;2013-12-02;2013-12-09;8;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.638704;-54.44105;EPSG:4236;America/Sao_Paulo;Brazil
D32S079;L1252;2013-12-02;2013-12-09;8;2013-12-03;1;Bushnell Trophy Cam HD;No;Yes;-25.6507;-54.442289;EPSG:4236;America/Sao_Paulo;Brazil
D32S080;L1238;2013-12-03;2013-12-09;7;NA;0;Bushnell Trophy Cam HD;No;Yes;-25.673594;-54.441966;EPSG:4236;America/Sao_Paulo;Brazil
D33S001;L1253;2006-09-21;2006-09-24;4;2006-09-22;1;Trapa Camera;No;Yes;-30.574307;-51.550526;EPSG:4236;America/Sao_Paulo;Brazil
D33S002;L1254;2007-01-17;2007-01-21;5;2007-01-18;3;Tigrinus;No;Yes;-29.790262;-52.670032;EPSG:4236;America/Sao_Paulo;Brazil
D33S003;L1255;2007-01-18;2007-01-21;4;2007-01-18;1;Tigrinus;No;Yes;-29.790887;-52.683345;EPSG:4236;America/Sao_Paulo;Brazil
D33S004;L1256;2006-11-30;2006-12-03;4;2006-11-30;3;NA;No;Yes;-30.854213;-52.416526;EPSG:4236;America/Sao_Paulo;Brazil
D33S005;L1257;2006-04-03;2006-04-07;5;2006-04-03;2;Trapa Camera;No;Yes;-30.441763;-52.447002;EPSG:4236;America/Sao_Paulo;Brazil
D33S006;L1258;2006-07-03;2006-07-07;5;2006-07-04;4;Trapa Camera;No;Yes;-30.311152;-52.60326;EPSG:4236;America/Sao_Paulo;Brazil
D33S007;L1259;2006-07-05;2006-07-08;4;2006-07-06;1;Trapa Camera;No;Yes;-30.247367;-52.166781;EPSG:4236;America/Sao_Paulo;Brazil
D33S008;L1260;2006-07-05;2006-07-08;4;2006-07-05;2;Trapa Camera;No;Yes;-30.245405;-52.17026;EPSG:4236;America/Sao_Paulo;Brazil
D33S009;L1261;2006-11-25;2006-11-26;2;2006-11-25;1;NA;No;Yes;-30.203768;-53.66374;EPSG:4236;America/Sao_Paulo;Brazil
D33S010;L1262;2006-08-13;2006-08-15;3;2006-08-13;1;Trapa Camera;No;Yes;-30.24127;-52.122114;EPSG:4236;America/Sao_Paulo;Brazil
D33S011;L1263;2006-08-08;2006-08-11;4;2006-08-08;2;Tigrinus;No;Yes;-30.570772;-51.554271;EPSG:4236;America/Sao_Paulo;Brazil
D33S012;L1264;2006-08-08;2006-08-10;3;2006-08-09;1;Tigrinus;No;Yes;-30.240388;-52.395118;EPSG:4236;America/Sao_Paulo;Brazil
D33S013;L1265;2006-08-12;2006-08-15;4;2006-08-14;1;Trapa Camera;No;Yes;-30.319554;-52.102297;EPSG:4236;America/Sao_Paulo;Brazil
D33S014;L1266;2006-05-24;2006-05-27;4;2006-05-25;2;Trapa Camera;No;Yes;-30.294002;-52.349596;EPSG:4236;America/Sao_Paulo;Brazil
D33S015;L1267;2006-05-24;2006-05-27;4;2006-05-24;1;Trapa Camera;No;Yes;-30.331372;-52.480741;EPSG:4236;America/Sao_Paulo;Brazil
D33S016;L1268;2006-05-24;2006-05-26;3;2006-05-25;1;Trapa Camera;No;Yes;-30.318933;-52.505004;EPSG:4236;America/Sao_Paulo;Brazil
D33S017;L1269;2005-05-21;2005-05-24;4;2005-05-22;4;Trapa Camera;No;Yes;-29.063561;-51.666602;EPSG:4236;America/Sao_Paulo;Brazil
D33S018;L1270;2005-05-21;2005-05-24;4;2005-05-23;3;Trapa Camera;No;Yes;-29.064341;-51.669463;EPSG:4236;America/Sao_Paulo;Brazil
D33S019;L1271;2005-04-19;2005-04-23;5;2005-04-23;1;Trapa Camera;No;Yes;-28.971401;-51.361604;EPSG:4236;America/Sao_Paulo;Brazil
D33S020;L1272;2006-08-01;2006-08-04;4;2006-08-03;3;Tigrinus;No;Yes;-28.932708;-51.290284;EPSG:4236;America/Sao_Paulo;Brazil
D33S021;L1273;2006-08-01;2006-08-04;4;2006-08-02;3;Tigrinus;No;Yes;-28.930591;-51.288657;EPSG:4236;America/Sao_Paulo;Brazil
D33S022;L1274;2006-08-01;2006-08-04;4;2006-08-02;2;Tigrinus;No;Yes;-28.92967;-51.28886;EPSG:4236;America/Sao_Paulo;Brazil
D33S023;L1275;2007-01-30;2007-02-02;4;2007-01-31;1;Trapa Camera;No;Yes;-29.018091;-51.477586;EPSG:4236;America/Sao_Paulo;Brazil
D33S024;L1276;2007-02-14;2007-02-16;3;2007-02-15;2;Trapa Camera;No;Yes;-28.869898;-51.447949;EPSG:4236;America/Sao_Paulo;Brazil
D33S025;L1277;2007-02-13;2007-02-16;4;2007-02-14;2;Trapa Camera;No;Yes;-28.934892;-51.469765;EPSG:4236;America/Sao_Paulo;Brazil
D33S026;L1278;2007-03-11;2007-03-15;5;2007-03-11;2;Tigrinus;No;Yes;-31.917815;-53.244214;EPSG:4236;America/Sao_Paulo;Brazil
D33S027;L1279;2007-03-11;2007-03-15;5;2007-03-12;3;Tigrinus;No;Yes;-31.907376;-53.235756;EPSG:4236;America/Sao_Paulo;Brazil
D33S028;L1280;2007-03-08;2007-03-15;8;2007-03-08;2;Tigrinus;No;Yes;-31.963019;-52.999223;EPSG:4236;America/Sao_Paulo;Brazil
D34S001;L1281;2008-07-20;2008-07-27;8;2008-07-20;2;Trail Scan C-1 ;No;Yes;-21.264409;-44.961357;EPSG:4236;America/Sao_Paulo;Brazil
D34S002;L1282;2008-07-20;2008-07-27;8;2008-07-22;5;Moultrie A5;No;Yes;-21.264001;-44.96059;EPSG:4236;America/Sao_Paulo;Brazil
D34S003;L1283;2008-07-20;2008-07-27;8;2008-07-20;2;Moultrie A5;No;Yes;-21.265254;-44.961887;EPSG:4236;America/Sao_Paulo;Brazil
D34S004;L1284;2011-06-03;2011-06-11;9;2011-06-03;4;Moultrie A5;No;No;-21.03824;-44.772368;EPSG:4236;America/Sao_Paulo;Brazil
D34S005;L1285;2011-06-03;2011-06-11;9;2011-06-03;6;Moultrie A5;No;No;-21.04178;-44.769217;EPSG:4236;America/Sao_Paulo;Brazil
D34S006;L1286;2011-06-03;2011-06-11;9;2011-06-07;2;Moultrie A5;No;Yes;-21.043707;-44.775634;EPSG:4236;America/Sao_Paulo;Brazil
D34S007;L1287;2008-03-20;2008-03-30;11;2008-03-20;5;Moultrie A5;No;Yes;-21.607849;-44.621075;EPSG:4236;America/Sao_Paulo;Brazil
D34S008;L1288;2008-03-20;2008-03-30;11;2008-03-20;8;Moultrie A5;No;Yes;-21.591183;-44.68219;EPSG:4236;America/Sao_Paulo;Brazil
